Date,Open,High,Low,Close,Adj Close,Volume,company
2023-05-02,170.089996,170.350006,167.539993,168.539993,167.85907,48425700,AAPL
2023-05-03,169.5,170.919998,167.160004,167.449997,166.773483,65136000,AAPL
2023-05-04,164.889999,167.039993,164.309998,165.789993,165.120178,81235400,AAPL
2023-05-05,170.979996,174.300003,170.759995,173.570007,172.868759,113316400,AAPL
2023-05-08,172.479996,173.850006,172.110001,173.5,172.799042,55962800,AAPL
2023-05-09,173.050003,173.539993,171.600006,171.770004,171.076035,45326900,AAPL
2023-05-10,173.020004,174.029999,171.899994,173.559998,172.858795,53724500,AAPL
2023-05-11,173.850006,174.589996,172.169998,173.75,173.04805,49514700,AAPL
2023-05-12,173.619995,174.059998,171.0,172.570007,172.11055,45497800,AAPL
2023-05-15,173.160004,173.210007,171.470001,172.070007,171.611877,37266700,AAPL
2023-05-16,171.990005,173.139999,171.800003,172.070007,171.611877,42110300,AAPL
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.230225,57951600,AAPL
2023-05-18,173.0,175.240005,172.580002,175.050003,174.583939,65496700,AAPL
2023-05-19,176.389999,176.389999,174.940002,175.160004,174.693649,55772400,AAPL
2023-05-22,173.979996,174.710007,173.449997,174.199997,173.736191,43570900,AAPL
2023-05-23,173.130005,173.380005,171.279999,171.559998,171.103226,50747300,AAPL
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.382477,45143500,AAPL
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.529419,56058300,AAPL
2023-05-26,173.320007,175.770004,173.110001,175.429993,174.962906,54835000,AAPL
2023-05-30,176.960007,178.990005,176.570007,177.300003,176.827942,55964400,AAPL
2023-05-31,177.330002,179.350006,176.759995,177.25,176.778061,99625300,AAPL
2023-06-01,177.699997,180.119995,176.929993,180.089996,179.610504,68901800,AAPL
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.468216,61945900,AAPL
2023-06-05,182.630005,184.949997,178.039993,179.580002,179.101868,121946500,AAPL
2023-06-06,179.970001,180.119995,177.429993,179.210007,178.732849,64848400,AAPL
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.346558,61944600,AAPL
2023-06-08,177.899994,180.839996,177.460007,180.570007,180.089233,50214900,AAPL
2023-06-09,181.5,182.229996,180.630005,180.960007,180.478195,48870700,AAPL
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.300644,54274900,AAPL
2023-06-13,182.800003,184.149994,182.440002,183.309998,182.821945,54929100,AAPL
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.460236,57462900,AAPL
2023-06-15,183.960007,186.520004,183.779999,186.009995,185.51474,65433200,AAPL
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.427643,101235600,AAPL
2023-06-20,184.410004,186.100006,184.410004,185.009995,184.51741,49799100,AAPL
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.470215,49515700,AAPL
2023-06-22,183.740005,187.050003,183.669998,187.0,186.502121,51245300,AAPL
2023-06-23,185.550003,187.559998,185.009995,186.679993,186.182953,53079300,AAPL
2023-06-26,186.830002,188.050003,185.229996,185.270004,184.776733,48088700,AAPL
2023-06-27,185.889999,188.389999,185.669998,188.059998,187.55928,50730800,AAPL
2023-06-28,187.929993,189.899994,187.600006,189.25,188.746124,51216800,AAPL
2023-06-29,189.080002,190.070007,188.940002,189.589996,189.085205,46347300,AAPL
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.453568,85069600,AAPL
2023-07-03,193.779999,193.880005,191.759995,192.460007,191.947586,31458200,AAPL
2023-07-05,191.570007,192.979996,190.619995,191.330002,190.820587,46920300,AAPL
2023-07-06,189.839996,192.020004,189.199997,191.809998,191.299301,45094300,AAPL
2023-07-07,191.410004,192.669998,190.240005,190.679993,190.172302,46778000,AAPL
2023-07-10,189.259995,189.990005,187.039993,188.610001,188.107834,59922200,AAPL
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.579254,46638100,AAPL
2023-07-12,189.679993,191.699997,188.470001,189.770004,189.26474,60750200,AAPL
2023-07-13,190.5,191.190002,189.779999,190.539993,190.032669,41342300,AAPL
2023-07-14,190.229996,191.179993,189.630005,190.690002,190.182281,41573900,AAPL
2023-07-17,191.899994,194.320007,191.809998,193.990005,193.473511,50520200,AAPL
2023-07-18,193.350006,194.330002,192.419998,193.729996,193.214188,48353800,AAPL
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.580551,80507300,AAPL
2023-07-20,195.089996,196.470001,192.5,193.130005,192.615799,59581200,AAPL
2023-07-21,194.100006,194.970001,191.229996,191.940002,191.42897,71917800,AAPL
2023-07-24,193.410004,194.910004,192.25,192.75,192.236801,45377800,AAPL
2023-07-25,193.330002,194.440002,192.919998,193.619995,193.104492,37283200,AAPL
2023-07-26,193.669998,195.639999,193.320007,194.5,193.982147,47471900,AAPL
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.705551,47460200,AAPL
2023-07-28,194.669998,196.630005,194.139999,195.830002,195.308609,48291400,AAPL
2023-07-31,196.059998,196.490005,195.259995,196.449997,195.926956,38824100,AAPL
2023-08-01,196.240005,196.729996,195.279999,195.610001,195.089188,35175100,AAPL
2023-08-02,195.039993,195.179993,191.850006,192.580002,192.067245,50389300,AAPL
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.661011,61235200,AAPL
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.505463,115799700,AAPL
2023-08-07,182.130005,183.130005,177.350006,178.850006,178.37381,97576100,AAPL
2023-08-08,179.690002,180.270004,177.580002,179.800003,179.321274,67823000,AAPL
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.715561,60378500,AAPL
2023-08-10,179.479996,180.75,177.600006,177.970001,177.496155,54686900,AAPL
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.556076,51988100,AAPL
2023-08-14,177.970001,179.690002,177.309998,179.460007,179.223892,43675600,AAPL
2023-08-15,178.880005,179.479996,177.050003,177.449997,177.216522,43622600,AAPL
2023-08-16,177.130005,178.539993,176.5,176.570007,176.337692,46964900,AAPL
2023-08-17,177.139999,177.509995,173.479996,174.0,173.771072,66062900,AAPL
2023-08-18,172.300003,175.100006,171.960007,174.490005,174.260422,61114200,AAPL
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.608643,46311900,AAPL
2023-08-22,177.059998,177.679993,176.25,177.229996,176.996811,42084200,AAPL
2023-08-23,178.520004,181.550003,178.330002,181.119995,180.881699,52722800,AAPL
2023-08-24,180.669998,181.100006,176.009995,176.380005,176.147934,54945800,AAPL
2023-08-25,177.380005,179.149994,175.820007,178.610001,178.375,51449600,AAPL
2023-08-28,180.089996,180.589996,178.550003,180.190002,179.952927,43820700,AAPL
2023-08-29,179.699997,184.899994,179.5,184.119995,183.877747,53003900,AAPL
2023-08-30,184.940002,187.850006,184.740005,187.649994,187.403107,60813900,AAPL
2023-08-31,187.839996,189.119995,187.479996,187.869995,187.622818,60794500,AAPL
2023-09-01,189.490005,189.919998,188.279999,189.460007,189.210739,45732600,AAPL
2023-09-05,188.279999,189.979996,187.610001,189.699997,189.450409,45280000,AAPL
2023-09-06,188.399994,188.850006,181.470001,182.910004,182.669342,81755800,AAPL
2023-09-07,175.179993,178.210007,173.539993,177.559998,177.326385,112488800,AAPL
2023-09-08,178.350006,180.240005,177.789993,178.179993,177.945557,65551300,AAPL
2023-09-11,180.070007,180.300003,177.339996,179.360001,179.124008,58953100,AAPL
2023-09-12,179.490005,180.130005,174.820007,176.300003,176.068039,90370200,AAPL
2023-09-13,176.509995,177.300003,173.979996,174.210007,173.980789,84267900,AAPL
2023-09-14,174.0,176.100006,173.580002,175.740005,175.508789,60895800,AAPL
2023-09-15,176.479996,176.5,173.820007,175.009995,174.779724,109205100,AAPL
2023-09-18,176.479996,179.380005,176.169998,177.970001,177.73584,67257600,AAPL
2023-09-19,177.520004,179.630005,177.130005,179.070007,178.834396,51826900,AAPL
2023-09-20,179.259995,179.699997,175.399994,175.490005,175.259109,58436200,AAPL
2023-09-21,174.550003,176.300003,173.860001,173.929993,173.701157,63047900,AAPL
2023-09-22,174.669998,177.080002,174.050003,174.789993,174.560013,56725400,AAPL
2023-09-25,174.199997,176.970001,174.149994,176.080002,175.848328,46172700,AAPL
2023-09-26,174.820007,175.199997,171.660004,171.960007,171.733749,64588900,AAPL
2023-09-27,172.619995,173.039993,169.050003,170.429993,170.20575,66921800,AAPL
2023-09-28,169.339996,172.029999,167.619995,170.690002,170.465424,56294400,AAPL
2023-09-29,172.020004,173.070007,170.339996,171.210007,170.984741,51814200,AAPL
2023-10-02,171.220001,174.300003,170.929993,173.75,173.521393,52164500,AAPL
2023-10-03,172.259995,173.630005,170.820007,172.399994,172.173172,49594600,AAPL
2023-10-04,171.089996,174.210007,170.970001,173.660004,173.431519,53020300,AAPL
2023-10-05,173.789993,175.449997,172.679993,174.910004,174.679871,48527900,AAPL
2023-10-06,173.800003,177.990005,173.179993,177.490005,177.256485,57224100,AAPL
2023-10-09,176.809998,179.050003,175.800003,178.990005,178.754501,42390800,AAPL
2023-10-10,178.100006,179.720001,177.949997,178.389999,178.155289,43698000,AAPL
2023-10-11,178.199997,179.850006,177.600006,179.800003,179.563431,47551100,AAPL
2023-10-12,180.070007,182.339996,179.039993,180.710007,180.472244,56743100,AAPL
2023-10-13,181.419998,181.929993,178.139999,178.850006,178.614685,51427100,AAPL
2023-10-16,176.75,179.080002,176.509995,178.720001,178.484863,52517000,AAPL
2023-10-17,176.649994,178.419998,174.800003,177.149994,176.916916,57549400,AAPL
2023-10-18,175.580002,177.580002,175.110001,175.839996,175.608643,54764400,AAPL
2023-10-19,176.039993,177.839996,175.190002,175.460007,175.229156,59302900,AAPL
2023-10-20,175.309998,175.419998,172.639999,172.880005,172.652542,64189300,AAPL
2023-10-23,170.910004,174.009995,169.929993,173.0,172.772385,55980100,AAPL
2023-10-24,173.050003,173.669998,171.449997,173.440002,173.211807,43816600,AAPL
2023-10-25,171.880005,173.059998,170.649994,171.100006,170.874893,57157000,AAPL
2023-10-26,170.369995,171.380005,165.669998,166.889999,166.670425,70625300,AAPL
2023-10-27,166.910004,168.960007,166.830002,168.220001,167.998672,58499100,AAPL
2023-10-30,169.020004,171.169998,168.869995,170.289993,170.065933,51131000,AAPL
2023-10-31,169.350006,170.899994,167.899994,170.770004,170.545319,44846000,AAPL
2023-11-01,171.0,174.229996,170.119995,173.970001,173.741104,56934900,AAPL
2023-11-02,175.520004,177.779999,175.460007,177.570007,177.33638,77334800,AAPL
2023-11-03,174.240005,176.820007,173.350006,176.649994,176.417572,79763700,AAPL
2023-11-06,176.380005,179.429993,176.210007,179.229996,178.994186,63841300,AAPL
2023-11-07,179.179993,182.440002,178.970001,181.820007,181.58078,70530000,AAPL
2023-11-08,182.350006,183.449997,181.589996,182.889999,182.649368,49340300,AAPL
2023-11-09,182.960007,184.119995,181.809998,182.410004,182.169998,53763500,AAPL
2023-11-10,183.970001,186.570007,183.529999,186.399994,186.399994,66133400,AAPL
2023-11-13,185.820007,186.029999,184.210007,184.800003,184.800003,43627500,AAPL
2023-11-14,187.699997,188.110001,186.300003,187.440002,187.440002,60108400,AAPL
2023-11-15,187.850006,189.5,187.779999,188.009995,188.009995,53790500,AAPL
2023-11-16,189.570007,190.960007,188.649994,189.710007,189.710007,54412900,AAPL
2023-11-17,190.25,190.380005,188.570007,189.690002,189.690002,50922700,AAPL
2023-11-20,189.889999,191.910004,189.880005,191.449997,191.449997,46505100,AAPL
2023-11-21,191.410004,191.520004,189.740005,190.639999,190.639999,38134500,AAPL
2023-11-22,191.490005,192.929993,190.830002,191.309998,191.309998,39617700,AAPL
2023-11-24,190.869995,190.899994,189.25,189.970001,189.970001,24048300,AAPL
2023-11-27,189.919998,190.669998,188.899994,189.789993,189.789993,40552600,AAPL
2023-11-28,189.779999,191.080002,189.399994,190.399994,190.399994,38415400,AAPL
2023-11-29,190.899994,192.089996,188.970001,189.369995,189.369995,43014200,AAPL
2023-11-30,189.839996,190.320007,188.190002,189.949997,189.949997,48794400,AAPL
2023-12-01,190.330002,191.559998,189.229996,191.240005,191.240005,45679300,AAPL
2023-12-04,189.979996,190.050003,187.449997,189.429993,189.429993,43389500,AAPL
2023-12-05,190.210007,194.399994,190.179993,193.419998,193.419998,66628400,AAPL
2023-12-06,194.449997,194.759995,192.110001,192.320007,192.320007,41089700,AAPL
2023-12-07,193.630005,195.0,193.589996,194.270004,194.270004,47477700,AAPL
2023-12-08,194.199997,195.990005,193.669998,195.710007,195.710007,53377300,AAPL
2023-12-11,193.110001,193.490005,191.419998,193.179993,193.179993,60943700,AAPL
2023-12-12,193.080002,194.720001,191.720001,194.710007,194.710007,52696900,AAPL
2023-12-13,195.089996,198.0,194.850006,197.960007,197.960007,70404200,AAPL
2023-12-14,198.020004,199.619995,196.160004,198.110001,198.110001,66831600,AAPL
2023-12-15,197.529999,198.399994,197.0,197.570007,197.570007,128256700,AAPL
2022-12-19,90.260002,90.559998,88.209999,88.440002,88.440002,29493000,GOOGL
2022-12-20,88.110001,89.18,87.440002,89.019997,89.019997,23453800,GOOGL
2022-12-21,89.080002,90.220001,88.32,89.580002,89.580002,24745600,GOOGL
2022-12-22,88.160004,88.540001,86.32,87.760002,87.760002,27658300,GOOGL
2022-12-23,87.110001,89.550003,87.07,89.230003,89.230003,23003000,GOOGL
2022-12-27,88.800003,88.940002,87.010002,87.389999,87.389999,20097300,GOOGL
2022-12-28,86.980003,88.040001,85.940002,86.019997,86.019997,19523200,GOOGL
2022-12-29,86.620003,88.849998,86.610001,88.449997,88.449997,23333500,GOOGL
2022-12-30,86.980003,88.300003,86.57,88.230003,88.230003,23986300,GOOGL
2023-01-03,89.589996,91.050003,88.519997,89.120003,89.120003,28131200,GOOGL
2023-01-04,90.349998,90.650002,87.269997,88.080002,88.080002,34854800,GOOGL
2023-01-05,87.470001,87.57,85.900002,86.199997,86.199997,27194400,GOOGL
2023-01-06,86.790001,87.690002,84.860001,87.339996,87.339996,41381500,GOOGL
2023-01-09,88.360001,90.050003,87.860001,88.019997,88.019997,29003900,GOOGL
2023-01-10,85.980003,88.669998,85.830002,88.419998,88.419998,30467800,GOOGL
2023-01-11,89.18,91.599998,89.010002,91.519997,91.519997,26862000,GOOGL
2023-01-12,91.480003,91.870003,89.75,91.129997,91.129997,30258100,GOOGL
2023-01-13,90.849998,92.190002,90.129997,92.120003,92.120003,26329200,GOOGL
2023-01-17,92.059998,92.25,90.050003,91.290001,91.290001,32602400,GOOGL
2023-01-18,92.139999,92.800003,90.639999,91.120003,91.120003,29116700,GOOGL
2023-01-19,90.720001,93.610001,90.629997,93.050003,93.050003,37000400,GOOGL
2023-01-20,95.099998,98.300003,95.019997,98.019997,98.019997,63191100,GOOGL
2023-01-23,97.949997,100.040001,97.5,99.790001,99.790001,40005100,GOOGL
2023-01-24,98.099998,99.610001,97.199997,97.699997,97.699997,33078500,GOOGL
2023-01-25,95.57,96.160004,93.760002,95.220001,95.220001,42330000,GOOGL
2023-01-26,96.5,97.57,95.379997,97.519997,97.519997,30114000,GOOGL
2023-01-27,97.309998,100.32,97.309998,99.370003,99.370003,33879800,GOOGL
2023-01-30,97.480003,98.290001,96.400002,96.940002,96.940002,27226200,GOOGL
2023-01-31,96.870003,98.879997,96.82,98.839996,98.839996,29870700,GOOGL
2023-02-01,98.709999,101.190002,97.580002,100.43,100.43,35531100,GOOGL
2023-02-02,105.800003,107.849998,105.610001,107.739998,107.739998,69883800,GOOGL
2023-02-03,102.93,107.809998,102.580002,104.779999,104.779999,65309300,GOOGL
2023-02-06,102.400002,104.360001,101.879997,102.900002,102.900002,31999600,GOOGL
2023-02-07,103.220001,108.18,103.120003,107.639999,107.639999,49010200,GOOGL
2023-02-08,102.050003,103.139999,98.040001,99.370003,99.370003,94743500,GOOGL
2023-02-09,100.0,100.029999,93.629997,95.010002,95.010002,119455000,GOOGL
2023-02-10,95.449997,96.75,94.25,94.57,94.57,54980700,GOOGL
2023-02-13,94.739998,95.199997,93.839996,94.610001,94.610001,50076100,GOOGL
2023-02-14,94.43,94.849998,92.260002,94.68,94.68,54726100,GOOGL
2023-02-15,94.489998,97.120003,94.150002,96.940002,96.940002,50169000,GOOGL
2023-02-16,95.370003,97.68,94.739998,95.510002,95.510002,42462600,GOOGL
2023-02-17,94.849998,95.559998,93.209999,94.349998,94.349998,34284100,GOOGL
2023-02-21,93.0,93.099998,91.720001,91.790001,91.790001,33629300,GOOGL
2023-02-22,91.699997,92.110001,90.610001,91.650002,91.650002,30884000,GOOGL
2023-02-23,91.919998,91.940002,89.760002,90.889999,90.889999,41206400,GOOGL
2023-02-24,89.440002,89.889999,88.580002,89.129997,89.129997,36585100,GOOGL
2023-02-27,89.870003,90.160004,89.339996,89.870003,89.870003,27502300,GOOGL
2023-02-28,89.330002,91.230003,89.32,90.059998,90.059998,30142000,GOOGL
2023-03-01,89.980003,91.029999,89.669998,90.360001,90.360001,31111200,GOOGL
2023-03-02,89.660004,92.279999,89.589996,92.0,92.0,32204400,GOOGL
2023-03-03,92.480003,93.730003,92.449997,93.650002,93.650002,35160100,GOOGL
2023-03-06,94.019997,95.970001,94.0,95.129997,95.129997,32639300,GOOGL
2023-03-07,94.980003,95.669998,93.529999,93.860001,93.860001,27835500,GOOGL
2023-03-08,94.120003,95.959999,94.0,94.25,94.25,34103300,GOOGL
2023-03-09,94.050003,95.529999,91.900002,92.32,92.32,28813500,GOOGL
2023-03-10,92.169998,92.790001,90.400002,90.629997,90.629997,35941000,GOOGL
2023-03-13,90.089996,92.57,89.419998,91.110001,91.110001,37335600,GOOGL
2023-03-14,92.559998,94.360001,92.440002,93.970001,93.970001,36050200,GOOGL
2023-03-15,93.220001,96.93,92.639999,96.110001,96.110001,50622100,GOOGL
2023-03-16,96.199997,101.190002,95.5,100.32,100.32,65492000,GOOGL
2023-03-17,100.260002,102.839996,100.099998,101.620003,101.620003,61028500,GOOGL
2023-03-20,100.120003,101.75,99.870003,101.220001,101.220001,32960400,GOOGL
2023-03-21,101.25,105.099998,101.220001,104.919998,104.919998,42110300,GOOGL
2023-03-22,104.269997,106.589996,103.330002,103.370003,103.370003,43427400,GOOGL
2023-03-23,105.059998,106.300003,104.459999,105.599998,105.599998,40797800,GOOGL
2023-03-24,104.989998,105.489998,103.839996,105.440002,105.440002,30393300,GOOGL
2023-03-27,104.620003,104.760002,101.93,102.459999,102.459999,31120900,GOOGL
2023-03-28,102.440002,102.449997,99.739998,101.029999,101.029999,32057900,GOOGL
2023-03-29,102.279999,102.489998,100.650002,101.389999,101.389999,28779600,GOOGL
2023-03-30,100.910004,101.160004,99.779999,100.889999,100.889999,33086200,GOOGL
2023-03-31,101.300003,103.889999,101.040001,103.730003,103.730003,36863400,GOOGL
2023-04-03,102.389999,104.529999,101.93,104.360001,104.360001,25035400,GOOGL
2023-04-04,104.330002,105.580002,104.040001,104.720001,104.720001,24420100,GOOGL
2023-04-05,105.779999,106.099998,103.660004,104.470001,104.470001,28290500,GOOGL
2023-04-06,105.260002,109.169998,104.330002,108.419998,108.419998,48711500,GOOGL
2023-04-10,106.980003,107.589996,105.120003,106.440002,106.440002,27067400,GOOGL
2023-04-11,106.550003,106.730003,104.68,105.349998,105.349998,26311800,GOOGL
2023-04-12,106.580002,106.75,104.339996,104.639999,104.639999,24370300,GOOGL
2023-04-13,105.839996,107.489998,105.839996,107.43,107.43,24843600,GOOGL
2023-04-14,106.889999,108.940002,106.839996,108.870003,108.870003,26578000,GOOGL
2023-04-17,104.660004,106.160004,104.519997,105.970001,105.970001,37571200,GOOGL
2023-04-18,106.489998,106.540001,104.07,104.5,104.5,26596400,GOOGL
2023-04-19,103.580002,104.980003,103.07,104.18,104.18,20905700,GOOGL
2023-04-20,103.910004,106.25,103.870003,105.290001,105.290001,27820800,GOOGL
2023-04-21,105.470001,106.0,104.779999,105.410004,105.410004,25800100,GOOGL
2023-04-24,105.489998,106.629997,104.699997,105.970001,105.970001,23542800,GOOGL
2023-04-25,105.830002,106.690002,103.839996,103.849998,103.849998,46664100,GOOGL
2023-04-26,104.919998,106.349998,102.629997,103.709999,103.709999,53347600,GOOGL
2023-04-27,104.449997,108.370003,103.540001,107.589996,107.589996,50089200,GOOGL
2023-04-28,107.040001,107.349998,105.089996,107.339996,107.339996,36139800,GOOGL
2023-05-01,106.839996,107.989998,106.82,107.199997,107.199997,26681700,GOOGL
2023-05-02,107.139999,107.199997,103.709999,105.32,105.32,30997200,GOOGL
2023-05-03,105.529999,107.489998,104.959999,105.410004,105.410004,21795400,GOOGL
2023-05-04,105.489998,105.599998,103.970001,104.690002,104.690002,23419500,GOOGL
2023-05-05,104.82,105.879997,104.110001,105.57,105.57,26625100,GOOGL
2023-05-08,105.18,107.959999,105.160004,107.769997,107.769997,26511400,GOOGL
2023-05-09,108.389999,110.150002,107.190002,107.349998,107.349998,36360100,GOOGL
2023-05-10,107.970001,112.940002,107.93,111.75,111.75,63153400,GOOGL
2023-05-11,115.400002,117.919998,114.410004,116.57,116.57,78900000,GOOGL
2023-05-12,116.68,118.029999,116.110001,117.510002,117.510002,41073800,GOOGL
2023-05-15,116.110001,118.480003,116.010002,116.510002,116.510002,36266800,GOOGL
2023-05-16,116.489998,120.75,116.43,119.510002,119.510002,45035600,GOOGL
2023-05-17,119.610001,121.669998,118.889999,120.839996,120.839996,33323600,GOOGL
2023-05-18,120.949997,123.309998,120.830002,122.830002,122.830002,35234200,GOOGL
2023-05-19,123.550003,125.970001,122.150002,122.760002,122.760002,41330300,GOOGL
2023-05-22,122.940002,126.43,122.739998,125.050003,125.050003,35253000,GOOGL
2023-05-23,124.160004,124.629997,122.209999,122.559998,122.559998,34046300,GOOGL
2023-05-24,121.120003,121.910004,119.860001,120.900002,120.900002,34182600,GOOGL
2023-05-25,124.519997,125.32,121.959999,123.480003,123.480003,42317000,GOOGL
2023-05-26,123.169998,125.260002,122.449997,124.610001,124.610001,35635900,GOOGL
2023-05-30,125.639999,125.660004,122.0,123.669998,123.669998,35076700,GOOGL
2023-05-31,122.75,124.059998,122.5,122.870003,122.870003,37325800,GOOGL
2023-06-01,122.82,124.419998,122.620003,123.720001,123.720001,30772700,GOOGL
2023-06-02,123.989998,126.150002,123.760002,124.669998,124.669998,26963100,GOOGL
2023-06-05,124.010002,127.43,123.839996,126.010002,126.010002,32305500,GOOGL
2023-06-06,126.010002,128.289993,125.360001,127.309998,127.309998,26638300,GOOGL
2023-06-07,126.970001,129.039993,122.120003,122.5,122.5,52539000,GOOGL
2023-06-08,122.230003,123.230003,121.239998,122.139999,122.139999,29389200,GOOGL
2023-06-09,122.25,123.760002,121.910004,122.230003,122.230003,23762500,GOOGL
2023-06-12,122.790001,124.050003,121.660004,123.639999,123.639999,28306400,GOOGL
2023-06-13,124.980003,125.160004,123.18,123.830002,123.830002,22278300,GOOGL
2023-06-14,123.099998,124.050003,121.449997,123.669998,123.669998,30592300,GOOGL
2023-06-15,123.139999,125.459999,122.400002,125.089996,125.089996,35246300,GOOGL
2023-06-16,125.93,126.110001,123.279999,123.529999,123.529999,45514000,GOOGL
2023-06-20,122.93,124.57,122.139999,123.099998,123.099998,26097500,GOOGL
2023-06-21,122.400002,122.660004,120.099998,120.550003,120.550003,30306300,GOOGL
2023-06-22,120.0,123.239998,118.830002,123.150002,123.150002,26952200,GOOGL
2023-06-23,121.379997,122.790001,121.059998,122.339996,122.339996,34885300,GOOGL
2023-06-26,120.760002,122.0,118.269997,118.339996,118.339996,33969900,GOOGL
2023-06-27,117.080002,119.080002,116.099998,118.330002,118.330002,39535900,GOOGL
2023-06-28,117.089996,120.389999,116.849998,120.18,120.18,27091400,GOOGL
2023-06-29,119.239998,120.059998,118.300003,119.099998,119.099998,24090900,GOOGL
2023-06-30,120.169998,121.080002,119.690002,119.699997,119.699997,29519700,GOOGL
2023-07-03,119.239998,120.190002,118.82,119.900002,119.900002,14467900,GOOGL
2023-07-05,119.239998,122.610001,119.230003,121.75,121.75,27584800,GOOGL
2023-07-06,119.800003,120.300003,118.400002,120.110001,120.110001,24745200,GOOGL
2023-07-07,120.099998,121.050003,119.400002,119.480003,119.480003,21692600,GOOGL
2023-07-10,118.300003,118.309998,116.139999,116.449997,116.449997,35315200,GOOGL
2023-07-11,116.290001,117.709999,115.349998,117.139999,117.139999,23078800,GOOGL
2023-07-12,118.800003,120.330002,118.410004,118.93,118.93,30404400,GOOGL
2023-07-13,120.93,124.830002,120.449997,124.540001,124.540001,44297900,GOOGL
2023-07-14,124.800003,126.779999,123.489998,125.419998,125.419998,33266800,GOOGL
2023-07-17,125.940002,127.099998,124.199997,124.650002,124.650002,25716200,GOOGL
2023-07-18,124.599998,124.68,122.959999,123.760002,123.760002,26226400,GOOGL
2023-07-19,124.599998,125.18,121.800003,122.029999,122.029999,37224000,GOOGL
2023-07-20,121.419998,124.089996,118.220001,119.199997,119.199997,37906800,GOOGL
2023-07-21,120.620003,120.989998,118.730003,120.019997,120.019997,72937900,GOOGL
2023-07-24,121.660004,123.0,120.980003,121.529999,121.529999,29686100,GOOGL
2023-07-25,121.360001,123.150002,121.019997,122.209999,122.209999,52509600,GOOGL
2023-07-26,130.070007,130.979996,128.320007,129.270004,129.270004,61682100,GOOGL
2023-07-27,131.669998,133.240005,128.789993,129.399994,129.399994,44952100,GOOGL
2023-07-28,130.779999,133.740005,130.570007,132.580002,132.580002,36591200,GOOGL
2023-07-31,132.729996,133.529999,131.779999,132.720001,132.720001,28055500,GOOGL
2023-08-01,130.779999,132.630005,130.679993,131.550003,131.550003,23166800,GOOGL
2023-08-02,129.449997,130.089996,127.559998,128.380005,128.380005,26273300,GOOGL
2023-08-03,127.970001,129.389999,127.419998,128.449997,128.449997,20089500,GOOGL
2023-08-04,129.279999,131.509995,127.910004,128.110001,128.110001,26130000,GOOGL
2023-08-07,129.160004,131.610001,129.020004,131.529999,131.529999,22746300,GOOGL
2023-08-08,130.619995,131.509995,129.539993,131.399994,131.399994,23535200,GOOGL
2023-08-09,131.660004,132.039993,129.0,129.660004,129.660004,24912900,GOOGL
2023-08-10,131.320007,132.050003,129.449997,129.690002,129.690002,20857800,GOOGL
2023-08-11,128.660004,129.929993,128.169998,129.559998,129.559998,19569200,GOOGL
2023-08-14,129.389999,131.369995,128.960007,131.330002,131.330002,24695600,GOOGL
2023-08-15,131.100006,131.419998,129.279999,129.779999,129.779999,19770700,GOOGL
2023-08-16,128.699997,130.279999,127.870003,128.699997,128.699997,25216100,GOOGL
2023-08-17,129.800003,131.990005,129.289993,129.919998,129.919998,33446300,GOOGL
2023-08-18,128.509995,129.25,126.379997,127.459999,127.459999,30491300,GOOGL
2023-08-21,127.18,128.729996,126.559998,128.369995,128.369995,25248700,GOOGL
2023-08-22,128.509995,130.279999,128.320007,129.080002,129.080002,22067500,GOOGL
2023-08-23,130.179993,133.410004,129.869995,132.369995,132.369995,27819700,GOOGL
2023-08-24,133.949997,134.25,129.570007,129.779999,129.779999,28500700,GOOGL
2023-08-25,129.539993,130.759995,127.25,129.880005,129.880005,26762900,GOOGL
2023-08-28,131.309998,132.539993,130.139999,131.009995,131.009995,20543300,GOOGL
2023-08-29,132.240005,136.570007,132.240005,134.570007,134.570007,43075600,GOOGL
2023-08-30,134.779999,136.279999,134.070007,135.880005,135.880005,28315800,GOOGL
2023-08-31,136.009995,138.0,135.789993,136.169998,136.169998,30053800,GOOGL
2023-09-01,137.460007,137.460007,134.850006,135.660004,135.660004,21524600,GOOGL
2023-09-05,135.440002,136.419998,134.580002,135.770004,135.770004,19403100,GOOGL
2023-09-06,136.020004,136.529999,133.669998,134.460007,134.460007,18684500,GOOGL
2023-09-07,133.589996,135.580002,132.949997,135.259995,135.259995,18844300,GOOGL
